B0,B1,B2,B3,ConKingdom,Habitat,OriginalTraitName,Rsqu,aic,aicc,bic,id
-6.228812943866695,0.8796145169699229,-0.04125605669920647,0.0006432460173275579,Metazoa,freshwater,Relative Growth Rate,0.7375018607994053,-165.91932713839947,-160.91932713839947,-163.65952970855332,340
-5.693766203363838,0.8030484774926954,-0.03765082060230878,0.0005873472189300736,Metazoa,freshwater,Relative Growth Rate,0.8907001767635309,-198.92997782641612,-194.92997782641612,-196.09777702200728,341
-7.538938438285655,1.0586828493200122,-0.0493975554814928,0.000766335643290338,Metazoa,freshwater,Relative Growth Rate,0.8101778022479683,-120.10916725590212,-110.10916725590212,-119.32026894655725,342
-5.4314564701881585,0.7638694135935898,-0.035700716327429424,0.0005550941214700462,Metazoa,freshwater,Relative Growth Rate,0.8033693528684779,-187.2101346681585,-183.2101346681585,-184.37793386374966,343
6.293909048572846,-0.8714297360371821,0.040065262798958404,-0.000610945327309687,Metazoa,freshwater,Relative Growth Rate,0.7394192144244762,-165.21967124921193,-160.21967124921193,-162.95987381936578,344
-6.175061952609433,0.8769884704197481,-0.04138411944706942,0.0006494074945158053,Metazoa,freshwater,Relative Growth Rate,0.8193841745906526,-146.88755901350467,-141.17327329921895,-144.94793241435266,345
-7.015777082289985,0.9945247516998316,-0.04682073221362205,0.0007324714568718185,Metazoa,freshwater,Relative Growth Rate,0.9239235504740114,-120.84087293570099,-110.84087293570099,-120.05197462635611,346
-6.316976070622961,0.8857945541185073,-0.04128346482847081,0.0006400728046052143,Metazoa,freshwater,Relative Growth Rate,0.8489462289235397,-152.17099409845486,-146.45670838416913,-150.23136749930285,347
-5.519882282071592,0.7758533495825026,-0.03624846659793823,0.0005634571870268039,Metazoa,freshwater,Relative Growth Rate,0.682976968931599,-165.38471569989755,-160.9402712554531,-162.82848638143653,348
6.1541724617114015,-0.8439755059436068,0.03841077216029453,-0.0005795282425284768,Metazoa,freshwater,Relative Growth Rate,0.8006213641650461,-175.9254874123396,-171.48104296789515,-173.36925809387859,349
5.378474308147159,-0.7339300115597273,0.033273214072364096,-0.0005005509634914985,Metazoa,freshwater,Relative Growth Rate,0.6896029687754838,-198.75384277056236,-195.11747913419873,-195.66348788160323,350
33.190610389009144,-4.030037015250859,0.16820591383931463,-0.0022792042693082332,Metazoa,marine,change in o2 (photosynthesis),0.5739522454853399,-33.429025662980415,-25.429025662980415,-32.218685291004235,351
4.06837558091259,-0.4961794522464363,0.02110851206258119,-0.00026113635089055823,Metazoa,marine,change in o2 (respiration),0.922661925034169,-55.125746162113586,-49.41146044782787,-53.186119562961586,352
