B0,ConKingdom,Habitat,OriginalTraitName,Rsqu,T0,Tm,aic,aicc,bic,id
0.0034513286825488586,Fungi,terrestrial,Radial Growth Rate,0.32340418915600877,8.0,32.0,5.635864257634703,6.30253092430137,5.8741888826742095,59
0.002548679173655637,Fungi,terrestrial,Radial Growth Rate,0.7756870785838734,8.0,35.0,-0.9354430244652123,-0.36401445303664093,-0.3437692924565541,60
0.0021894826102326847,Fungi,terrestrial,Radial Growth Rate,0.7119534512317547,8.0,35.0,1.1968583085851323,1.7682868800137037,1.7885320405937906,61
0.0019240995250818863,Fungi,terrestrial,Radial Growth Rate,-0.24925509666172863,8.0,35.0,12.984635836025259,13.55606440745383,13.576309568033917,62
0.0028509012763111986,Fungi,terrestrial,Radial Growth Rate,0.5794628698108805,8.0,35.0,6.322806176964528,6.8942347483930995,6.9144799089731865,63
0.0026925739219920645,Fungi,terrestrial,Radial Growth Rate,0.7999406908228484,8.0,35.0,-1.5908754295153642,-1.0194468580867928,-0.999201697506706,64
0.0018069368163447885,Fungi,terrestrial,Radial Growth Rate,0.5469597587386728,8.0,35.0,-0.0989097024858685,0.4725188689427029,0.49276402952278975,65
0.0034804901745892885,Fungi,terrestrial,Radial Growth Rate,0.7000595722808661,8.0,32.0,-0.5055134057664761,0.16115326090019055,-0.2671887807269693,66
0.0029044098678971844,Fungi,terrestrial,Radial Growth Rate,0.6640229709332304,8.0,35.0,4.682010515049747,5.253439086478318,5.273684247058405,67
0.0033119109853229555,Fungi,terrestrial,Radial Growth Rate,0.7179346081667843,8.0,35.0,5.7918292802586056,6.363257851687177,6.383503012267264,68
0.0019023998457944574,Fungi,terrestrial,Radial Growth Rate,0.06974655600562807,8.0,37.0,15.230605497172629,15.730605497172629,16.138360776154766,69
0.002043538560692885,Fungi,terrestrial,Radial Growth Rate,0.3600318245718197,8.0,35.0,0.5210958748428682,1.0925244462714396,1.1127696068515265,70
0.002576470192766889,Fungi,terrestrial,Radial Growth Rate,0.5970673147049502,8.0,35.0,3.466725824680622,4.038154396109193,4.05839955668928,71
0.003334109351396649,Fungi,terrestrial,Radial Growth Rate,-0.14528235637798326,8.0,32.0,8.849103052545777,9.515769719212443,9.087427677585284,72
0.0030852438298826896,Fungi,terrestrial,Radial Growth Rate,0.7633974701473267,8.0,35.0,0.8024897516870215,1.373918323115593,1.3941634836956798,73
0.002211170133708617,Fungi,terrestrial,Radial Growth Rate,0.5164525059778109,8.0,35.0,5.0094774358231255,5.580906007251697,5.601151167831784,74
0.004281671676595434,Fungi,terrestrial,Radial Growth Rate,0.7781308281895609,8.0,32.0,1.5187193269841117,2.1853859936507782,1.7570439520236185,75
0.002977223861173772,Fungi,terrestrial,Radial Growth Rate,0.6291080932458026,8.0,35.0,5.766020268594987,6.3374488400235585,6.3576940006036455,76
0.002853872933194471,Fungi,terrestrial,Radial Growth Rate,0.8687770207734893,8.0,35.0,-5.861708673292629,-5.290280101864058,-5.270034941283971,77
0.0029999177661011226,Fungi,terrestrial,Radial Growth Rate,0.6996726375591594,8.0,35.0,2.989524254638446,3.560952826067018,3.5811979866471044,78
0.003226130140740357,Fungi,terrestrial,Radial Growth Rate,0.6747462255163874,8.0,32.0,-1.1938550414884253,-0.5271883748217586,-0.9555304164489185,79
0.0027808255144981097,Fungi,terrestrial,Radial Growth Rate,0.6996728311602931,8.0,35.0,2.011161036780307,2.5825896082088784,2.6028347687889655,80
0.002956461202127112,Fungi,terrestrial,Radial Growth Rate,0.7711445383752811,8.0,35.0,1.4215101635795504,1.9929387350081218,2.0131838955882086,81
0.0035087393560031947,Fungi,terrestrial,Radial Growth Rate,0.7039260716857263,8.0,35.0,7.180367061553757,7.751795632982328,7.772040793562415,82
0.003022224993687235,Fungi,terrestrial,Radial Growth Rate,0.7138710247750956,8.0,35.0,3.5416100521510363,4.113038623579608,4.133283784159694,83
0.0033718928037345863,Fungi,terrestrial,Radial Growth Rate,0.3751053107278459,8.0,35.0,15.129926262271079,15.70135483369965,15.721599994279737,84
0.0026402653542357754,Fungi,terrestrial,Radial Growth Rate,0.9254269565937325,8.0,32.0,-14.70072986092639,-14.034063194259724,-14.462405235886884,85
0.003897976432429318,Fungi,terrestrial,Radial Growth Rate,0.8817024193203974,8.0,32.0,-5.2266670569488625,-4.5600003902821955,-4.988342431909356,86
0.002319128729278596,Fungi,terrestrial,Radial Growth Rate,0.7109506577106933,8.0,35.0,-0.7715191492971378,-0.20009057786856643,-0.17984541728847958,87
0.0027598709812128057,Fungi,terrestrial,Radial Growth Rate,0.42620750793099116,8.0,35.0,4.99617534547369,5.567603916902261,5.587849077482348,88
0.002422629956381868,Fungi,terrestrial,Radial Growth Rate,0.4890372553177945,8.0,32.0,-4.163848646655287,-3.497181979988621,-3.9255240216157805,89
0.003177783189783117,Fungi,terrestrial,Radial Growth Rate,0.6875351629472581,8.0,35.0,4.48794702591292,5.059375597341491,5.079620757921578,90
0.0025697565840593485,Fungi,terrestrial,Radial Growth Rate,0.7313882999346417,8.0,35.0,0.8270915985162759,1.3985201699448473,1.4187653305249341,91
0.0031312543875654793,Fungi,terrestrial,Radial Growth Rate,0.6541965465587942,8.0,35.0,6.81771739018362,7.389145961612191,7.409391122192278,92
0.002559008234728742,Fungi,terrestrial,Radial Growth Rate,0.6498777116137058,8.0,35.0,2.0321632431316408,2.603591814560212,2.623836975140299,93
0.0031227407968470442,Fungi,terrestrial,Radial Growth Rate,0.6931294645876247,8.0,35.0,3.1673078701788198,3.738736441607391,3.758981602187478,94
0.004181186604119814,Fungi,terrestrial,Radial Growth Rate,0.9251168714077682,8.0,32.0,-7.482135014549456,-6.815468347882789,-7.2438103895099495,95
0.002688351123594591,Fungi,terrestrial,Radial Growth Rate,0.6853352383858453,8.0,35.0,2.0504739455435366,2.621902516972108,2.642147677552195,96
0.0028759043639732607,Fungi,terrestrial,Radial Growth Rate,-0.2046173669125062,8.0,35.0,19.502495330629024,20.073923902057597,20.094169062637683,97
0.00270680578132045,Fungi,terrestrial,Radial Growth Rate,0.6508085876868993,8.0,35.0,2.513219248983941,3.0846478204125125,3.104892980992599,98
0.0023362981793722303,Fungi,terrestrial,Radial Growth Rate,0.2227582990793454,8.0,35.0,8.043420792874109,8.61484936430268,8.635094524882767,99
0.002834956324910745,Fungi,terrestrial,Radial Growth Rate,0.128047059684668,8.0,35.0,14.223322698744978,14.794751270173549,14.814996430753636,100
0.0023186110816963185,Fungi,terrestrial,Radial Growth Rate,0.5552766890877812,8.0,35.0,0.3889157365996647,0.9603443080282361,0.980589468608323,101
0.0019993233121563666,Fungi,terrestrial,Radial Growth Rate,-0.12274260992706165,8.0,35.0,11.540022012224934,12.111450583653506,12.131695744233593,102
0.0027409507854645847,Fungi,terrestrial,Radial Growth Rate,0.6779110907096411,8.0,35.0,0.24206934876532316,0.8134979201938946,0.8337430807739814,103
0.0026862733687822273,Fungi,terrestrial,Radial Growth Rate,0.857469842662945,8.0,35.0,-6.32183780161734,-5.750409230188769,-5.730164069608682,104
0.00351391766949069,Fungi,terrestrial,Radial Growth Rate,0.44416099880684246,8.0,32.0,3.312401817848156,3.9790684845148223,3.5507264428876626,105
0.003331500911575794,Fungi,terrestrial,Radial Growth Rate,0.17792675982982764,8.0,32.0,4.218335386410234,4.885002053076901,4.456660011449741,106
0.00323681849557616,Fungi,terrestrial,Radial Growth Rate,0.43523660370678086,8.0,35.0,8.297387558011316,8.868816129439887,8.889061290019974,107
0.003149420231471076,Fungi,terrestrial,Radial Growth Rate,0.6737203988551138,8.0,32.0,-0.9307756678572341,-0.26410900119056746,-0.6924510428177273,108
0.002913757837345428,Fungi,terrestrial,Radial Growth Rate,0.23675261402037961,8.0,35.0,13.419123488827651,13.990552060256222,14.01079722083631,109
0.002179410064686383,Fungi,terrestrial,Radial Growth Rate,-0.023293854240324707,8.0,35.0,10.444935651952395,11.016364223380966,11.036609383961054,110
0.003252428618845377,Fungi,terrestrial,Radial Growth Rate,0.4609575804910425,8.0,35.0,10.886700969407553,11.458129540836124,11.478374701416211,111
0.0029949983869980382,Fungi,terrestrial,Radial Growth Rate,0.6136806788242659,8.0,35.0,6.2136381324040775,6.785066703832649,6.805311864412736,112
0.002402256611867864,Fungi,terrestrial,Radial Growth Rate,0.4774782621551532,8.0,35.0,4.309066316850746,4.880494888279317,4.900740048859404,113
0.0024044592922268264,Fungi,terrestrial,Radial Growth Rate,0.6793760921139965,8.0,35.0,-0.4332193411862635,0.1382092302423079,0.15845439082239476,114
0.002417712194687567,Fungi,terrestrial,Radial Growth Rate,0.7815535518574529,8.0,35.0,-3.025308630276955,-2.453880058848384,-2.4336348982682967,115
0.0029438926675236965,Fungi,terrestrial,Radial Growth Rate,0.6699657859349404,8.0,35.0,3.2772285178174254,3.8486570892459966,3.8689022498260837,116
0.002667310817202141,Fungi,terrestrial,Radial Growth Rate,0.6301681319669505,8.0,35.0,1.7315058676523893,2.3029344390809605,2.3231795996610476,117
0.0031405094927357403,Fungi,terrestrial,Radial Growth Rate,0.4426626884705772,8.0,35.0,11.016409552090812,11.587838123519383,11.60808328409947,118
0.0026336708614192544,Fungi,terrestrial,Radial Growth Rate,0.48905499546073683,8.0,35.0,7.103241926419242,7.6746704978478135,7.694915658427901,119
0.003283441660884629,Fungi,terrestrial,Radial Growth Rate,0.48700185365156,8.0,35.0,10.022122834011784,10.593551405440355,10.613796566020442,120
0.0021808140170218883,Fungi,terrestrial,Radial Growth Rate,0.8999972158864714,8.0,35.0,-12.532470461069032,-11.96104188964046,-11.940796729060374,121
0.002911042335911771,Fungi,terrestrial,Radial Growth Rate,0.3998431926728975,8.0,35.0,9.882248703011633,10.453677274440205,10.473922435020292,122
7.442688778567501e-05,Metazoa,freshwater,Relative Growth Rate,-2.091931962021137,16.3,24.0,-93.69120335051116,-93.24675890606672,-92.49751753211605,123
9.580115700329102e-05,Metazoa,freshwater,Relative Growth Rate,-5.4015112999686155,16.3,24.0,-152.0190873238116,-151.7690873238116,-149.3479720501231,124
0.00010130503671793325,Metazoa,freshwater,Relative Growth Rate,-4.11942948301083,16.3,24.0,-109.07744645851795,-108.74411312518463,-107.16027446967217,125
0.00012325566054133329,Metazoa,freshwater,Relative Growth Rate,-5.8014854395572675,16.3,24.0,-142.71227093903852,-142.46227093903852,-140.04115566535003,126
0.00010454110492778543,Metazoa,freshwater,Relative Growth Rate,-6.585111592526539,16.3,24.0,-116.65930940288126,-116.35161709518896,-114.53515879957463,127
0.00012961604174416248,Metazoa,freshwater,Relative Growth Rate,-6.128309133469707,16.3,24.0,-111.99927701056669,-111.66594367723336,-110.0821050217209,128
0.0002798481369219292,Metazoa,freshwater,Relative Growth Rate,-16.172359738399116,19.5,24.0,-81.05631946627928,-80.61187502183483,-79.86263364788417,129
0.00012029216118230424,Metazoa,freshwater,Relative Growth Rate,-4.743134798198296,16.3,24.0,-124.8107633175766,-124.52504903186231,-122.49299715085726,130
9.60530829803388e-05,Metazoa,freshwater,Relative Growth Rate,-3.7657108533337738,16.3,24.0,-132.83368320329637,-132.5479689175821,-130.51591703657704,131
9.496599504863013e-05,Metazoa,freshwater,Relative Growth Rate,-5.19627985234739,16.3,24.0,-113.66755455965166,-113.33422122631833,-111.75038257080588,132
9.064810957802512e-05,Metazoa,freshwater,Relative Growth Rate,-3.911518460407496,16.3,24.0,-164.4894621903769,-164.26723996815468,-161.50226536971493,133
8.313758458694184e-05,Metazoa,freshwater,Relative Growth Rate,-4.434952445053559,16.3,24.0,-138.05515466413908,-137.7884879974724,-135.55551463197042,134
0.00010156969736519138,Metazoa,freshwater,Relative Growth Rate,-3.3858762980074655,16.3,24.0,-110.49409395041194,-110.16076061707861,-108.57692196156616,135
9.232028101763673e-05,Metazoa,freshwater,Relative Growth Rate,-3.473220290912673,16.3,24.0,-146.80879852547642,-146.55879852547642,-144.13768325178793,136
9.198113213064095e-05,Metazoa,freshwater,Relative Growth Rate,-4.886703746839494,16.3,24.0,-161.85598132281953,-161.62068720517246,-159.0226643853202,137
9.754454534076509e-05,Metazoa,freshwater,Relative Growth Rate,-3.7596102067450614,16.3,24.0,-132.95683959867068,-132.690172932004,-130.45719956650203,138
9.315991126311116e-05,Metazoa,freshwater,Relative Growth Rate,-4.193454557140521,16.3,24.0,-126.55913205932251,-126.27341777360822,-124.24136589260317,139
8.400280786041649e-05,Metazoa,freshwater,Relative Growth Rate,-6.837917146073409,16.3,24.0,-106.23493668479888,-105.87130032116252,-104.54008861241427,140
0.00012259529179497802,Metazoa,freshwater,Relative Growth Rate,-5.895750612979154,16.3,24.0,-123.4942700114591,-123.2085557257448,-121.17650384473976,141
0.00010837903860721698,Metazoa,freshwater,Relative Growth Rate,-6.7318213712169825,16.3,24.0,-165.60993948873866,-165.38771726651643,-162.62274266807668,142
0.00010319257468397705,Metazoa,freshwater,Relative Growth Rate,-4.919063918302449,16.3,24.0,-142.40886497208453,-142.14219830541785,-139.90922493991587,143
0.00011848169671991583,Metazoa,freshwater,Relative Growth Rate,-4.2926712987515625,16.3,24.0,-123.32719082468614,-123.01949851699383,-121.20304022137951,144
0.00011798360768817445,Metazoa,freshwater,Relative Growth Rate,-9.644449127350141,16.3,24.0,-109.72656866714247,-109.39323533380914,-107.8093966782967,145
0.0001090734673332969,Metazoa,freshwater,Relative Growth Rate,-9.606390024229793,16.3,24.0,-132.94520550964475,-132.65949122393047,-130.6274393429254,146
0.00010121582390835544,Metazoa,freshwater,Relative Growth Rate,-3.8559775352929657,16.3,24.0,-72.64390790267868,-72.07247933125011,-72.05223417067002,147
9.951513049564887e-05,Metazoa,freshwater,Relative Growth Rate,-4.201243291119025,16.3,24.0,-148.74737106417382,-148.49737106417382,-146.07625579048533,148
8.371589641224221e-05,Metazoa,freshwater,Relative Growth Rate,-5.558808624115792,16.3,24.0,-158.77058978009754,-158.50392311343086,-156.27094974792888,149
8.787191507696731e-05,Metazoa,freshwater,Relative Growth Rate,-6.522187122523774,16.3,24.0,-128.39466989417102,-128.0869775864787,-126.27051929086439,150
7.959951078156922e-05,Metazoa,freshwater,Relative Growth Rate,-10.117647459203708,16.3,24.0,-68.52455097207223,-67.85788430540556,-68.28622634703272,151
9.534692574845636e-05,Metazoa,freshwater,Relative Growth Rate,-5.145740003320043,16.3,24.0,-97.2288814155495,-96.82888141554949,-95.77416146618549,152
9.411085116872828e-05,Metazoa,freshwater,Relative Growth Rate,-6.106306821308699,16.3,24.0,-135.68739543636227,-135.401681150648,-133.36962926964293,153
8.667687677961164e-05,Metazoa,freshwater,Relative Growth Rate,-7.08659133085081,16.3,24.0,-136.89733005031468,-136.6116157646004,-134.57956388359534,154
8.864654275922408e-05,Metazoa,freshwater,Relative Growth Rate,-7.240195394611442,16.3,24.0,-124.63645223312466,-124.32875992543235,-122.51230162981803,155
9.066099085242462e-05,Metazoa,freshwater,Relative Growth Rate,-4.410938514274067,16.3,24.0,-150.6394886523172,-150.3894886523172,-147.9683733786287,156
8.518096130652408e-05,Metazoa,freshwater,Relative Growth Rate,-5.673340255824241,16.3,24.0,-81.26971372002994,-80.76971372002994,-80.3619584410478,157
9.890369007456116e-05,Metazoa,freshwater,Relative Growth Rate,-6.662479652434801,16.3,24.0,-87.54925414165739,-87.10480969721294,-86.35556832326228,158
8.839283028984612e-05,Metazoa,freshwater,Relative Growth Rate,-6.315564381568988,16.3,24.0,-143.73373248592267,-143.467065819256,-141.23409245375402,159
8.91523054963172e-05,Metazoa,freshwater,Relative Growth Rate,-6.15950580404781,16.3,24.0,-132.70905052408736,-132.40135821639504,-130.58489992078074,160
0.0002520720136991242,Metazoa,freshwater,Relative Growth Rate,-21.68904201230942,19.5,24.0,-61.39125912104329,-60.72459245437663,-61.15293449600378,161
0.0001152539210998721,Metazoa,freshwater,Relative Growth Rate,-5.415092320708486,16.3,24.0,-117.61003357893603,-117.30234127124372,-115.4858829756294,162
0.00025395420871660094,Metazoa,freshwater,Relative Growth Rate,-8.393234431236735,19.5,24.0,-89.84993150609188,-89.44993150609187,-88.39521155672787,163
0.00012861544202357955,Metazoa,freshwater,Relative Growth Rate,-5.335923754509437,16.3,24.0,-94.1048659982225,-93.70486599822249,-92.65014604885849,164
0.00014109599194157683,Metazoa,freshwater,Relative Growth Rate,-4.788271659551802,16.3,24.0,-65.42951730905943,-64.76285064239276,-65.19119268401992,165
0.00012289664321954712,Metazoa,freshwater,Relative Growth Rate,-6.498388762764201,16.3,24.0,-113.22125292610768,-112.88791959277435,-111.3040809372619,166
0.00011983586891438396,Metazoa,freshwater,Relative Growth Rate,-15.845753194108909,16.3,24.0,-111.84106454452058,-111.50773121118725,-109.9238925556748,167
0.00014566027900130303,Metazoa,freshwater,Relative Growth Rate,-10.024182021328583,16.3,24.0,-80.27801882915146,-79.83357438470702,-79.08433301075635,168
0.0003711633609645451,Metazoa,freshwater,Relative Growth Rate,-19.58510951738913,19.5,24.0,-59.844347102114654,-59.272918530686084,-59.252673370105995,169
0.00013786554833205894,Metazoa,freshwater,Relative Growth Rate,-3.3642353184783174,16.3,24.0,-89.10556475873929,-88.66112031429485,-87.91187894034418,170
0.00013461862081738256,Metazoa,freshwater,Relative Growth Rate,-5.867413045989399,16.3,24.0,-127.09035441564822,-126.80464012993393,-124.77258824892888,171
0.00013307924547304248,Metazoa,freshwater,Relative Growth Rate,-4.054812713578017,16.3,24.0,-129.2961762473275,-129.01046196161323,-126.97841008060817,172
0.00011140589453400502,Metazoa,freshwater,Relative Growth Rate,-5.413408175165096,16.3,24.0,-104.7346239563644,-104.37098759272804,-103.03977588397979,173
0.00012877115811064848,Metazoa,freshwater,Relative Growth Rate,-4.294653236192133,16.3,24.0,-118.60234793749251,-118.2946556298002,-116.47819733418588,174
0.00014103302730623932,Metazoa,freshwater,Relative Growth Rate,-6.877223694160684,16.3,24.0,-115.99985315213085,-115.69216084443855,-113.87570254882422,175
